"","Date Of Sale","Address","Postal Code","County","Price","Not Full Market Price","VAT Exclusive","Description Of Property","Property Size Description"
"9221","25/07/2019","23 CRESTFIELD DR, WHITEHALL, DUBLIN","Dublin 9","Dublin",425000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9222","25/07/2019","23 FERNCARRIG RISE, FERNLEIGH, KILGOBBIN RD SANDYFORD","Dublin 18","Dublin",525000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9224","25/07/2019","25 ARKLOW ST, DUBLIN 7, DUBLIN","Dublin 15","Dublin",350000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9227","25/07/2019","28 THE LIGHTHOUSE APTS, CHURCH RD, EASTWALL DUBLIN 3","Dublin 3","Dublin",515000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9228","25/07/2019","29 CASTLE LAWNS, KILGOBBIN WOODS, SANDYFORD DUBLIN 18","Dublin 18","Dublin",325000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9229","25/07/2019","3 BELCLARE CRESCENT, POPPINTREE, BALLYMUN DUBLIN 11","Dublin 11","Dublin",210000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9231","25/07/2019","3 LISSENFIELD, RATHMINES RD LOWER, RATHMINES DUBLIN 6","Dublin 6","Dublin",310000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9232","25/07/2019","34 FRANKFORT PARK, DUNDRUM, DUBLIN 4","Dublin 14","Dublin",630000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9233","25/07/2019","39 MILLRACE RD, PHEONIX PARK RACECOURSE, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin",310000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9234","25/07/2019","4 LOCK KEEPERS WALK, ROYAL CANAL PARK, RATHOATH RD  ASHTOWN","Dublin 15","Dublin",346500,"No","No","Second-Hand Dwelling house /Apartment",NA
"9235","25/07/2019","4 MAXWELL HOUSE, MAXWELL RD, RATHGAR DUBLIN 6","Dublin 6","Dublin",330000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9236","25/07/2019","41 CARNEW ST, DUBLIN 7, DUBLIN","Dublin 7","Dublin",450000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9237","25/07/2019","42 RING ST, INCHICORE, DUBLIN","Dublin 8","Dublin",240000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9238","25/07/2019","45 LANESBOROUGH GROVE, CHARLESTOWN, FINGLAS","Dublin 11","Dublin",323000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9239","25/07/2019","5 CHARLESTON COURT, CHARLESTON RD, RANELAGH","Dublin 6","Dublin",385000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9240","25/07/2019","5 THE COURTYARD, STEPASIDE PARK, STEPASIDE DUBLIN 18","Dublin 18","Dublin",460000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9243","25/07/2019","59 MELVILLE WAY, CITYSIDE, FINGLAS DUBLIN 11","Dublin 11","Dublin",2e+05,"No","No","Second-Hand Dwelling house /Apartment",NA
"9244","25/07/2019","59 MONASTERY GATE AVENUE, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin",315000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9246","25/07/2019","60 CABINTEELY AVE, CABINTEELY, DUBLIN 18","Dublin 18","Dublin",515000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9247","25/07/2019","66 RAVENSDALE RD, EAST WALL, DUBLIN 3","Dublin 3","Dublin",394000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9249","25/07/2019","80 BURLEIGH COURT, BURLINGTON RD, DUBLIN 4","Dublin 4","Dublin",332000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9250","25/07/2019","81 CHERRYWOOD DR, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin",270000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9253","25/07/2019","FAIRFILED HOUSE, 3A RATHGAR AVE, RATHGAR","Dublin 6","Dublin",1940000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9257","26/07/2019","1 MOUNT EUSTACE CLOSE, TYRRELSTOWN, DUBLIN 15","Dublin 15","Dublin",270000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9258","26/07/2019","1 WOODTOWN COTTAGES, KILAKEE RD, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin",520000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9260","26/07/2019","10 SUSANVILLE RD, DRUMCONDRA, DUBLIN 3","Dublin 3","Dublin",413500,"No","No","Second-Hand Dwelling house /Apartment",NA
"9261","26/07/2019","11 FERNWOOD COURT, SPRINGFIELD, TALLAGHT","Dublin 24","Dublin",244000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9264","26/07/2019","13 BELMONT GARDENS, DONNYBROOK, DUBLIN 4","Dublin 4","Dublin",1072500,"No","No","Second-Hand Dwelling house /Apartment",NA
"9265","26/07/2019","13 BESSBOROUGH AVE, NORTH STRAND, DUBLIN 3","Dublin 3","Dublin",399000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9267","26/07/2019","13 RIALTO COTTAGES, RIALTO, DUBLIN 8","Dublin 8","Dublin",285000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9268","26/07/2019","130 PEMBROKE SQ, UPPER GRAND CANAL ST, DUBLIN 4","Dublin 4","Dublin",411000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9269","26/07/2019","137 NORTHUMBERLANDS, LOVE LANE, MOUNT ST DUBLIN 2","Dublin 2","Dublin",380000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9270","26/07/2019","14 DUNCARRAIG, SUTTON, DUBLIN 13","Dublin 13","Dublin",850000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9271","26/07/2019","14 WALNUT CLOSE, KINGSWOOD, DUBLIN 24","Dublin 24","Dublin",370000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9272","26/07/2019","15 OAKLEY COURT, OAKLEY RD, RANELAGH DUBLIN 6","Dublin 6","Dublin",360000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9275","26/07/2019","16 LAMBAY RD, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin",590000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9276","26/07/2019","16 SHANDON RD, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin",550000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9277","26/07/2019","17 FARNEY PARK, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin",966000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9278","26/07/2019","17 GRIANAN FIDH, AIKENS VILLAGE, SANDYFORD","Dublin 18","Dublin",3e+05,"No","No","Second-Hand Dwelling house /Apartment",NA
"9279","26/07/2019","17 OLDCOURT LODGE, FIRHOUSE, DUBLIN 24","Dublin 24","Dublin",292000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9283","26/07/2019","18 BRENNANSTOWN COURT, BRENNANSTOWN, CABINTEELY DUBLIN 18","Dublin 18","Dublin",323000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9286","26/07/2019","190 WOODFIELD, KNOCKLYON, DUBLIN 16","Dublin 16","Dublin",461500,"No","No","Second-Hand Dwelling house /Apartment",NA
"9291","26/07/2019","22 DELHURST AUENUE, ONGAR, DUBLIN 15","Dublin 15","Dublin",291000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9292","26/07/2019","22 MUCKROSS PARK, PERRYSTOWN, DUBLIN 12","Dublin 12","Dublin",505000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9293","26/07/2019","22A BELGARD SQ, WEST TALLAGHT, DUBLIN","Dublin 24","Dublin",220000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9294","26/07/2019","25 BELTON PARK RD, DONNYCARNEY, DUBLIN 9","Dublin 9","Dublin",386000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9296","26/07/2019","27 MELLOWES RD, FINGLAS, DUBLIN 11","Dublin 11","Dublin",178000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9297","26/07/2019","28 ST JOSEPHS PLACE, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin",320000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9301","26/07/2019","30 PARKSIDE CRESCENT, MALAHIDE ROAD, BALGRIFFIN","Dublin 13","Dublin",390000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9302","26/07/2019","304 THE PARK, CLON BRUGH, AIKENS VILLAGE","Dublin 18","Dublin",260000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9305","26/07/2019","36 CLANREE RD, DONNYCARNEY DUBLIN 5, DUBLIN 5","Dublin 5","Dublin",290000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9306","26/07/2019","39 FERNLEIGH DR, RIVERWOOD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin",323000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9307","26/07/2019","39 THE OVAL, TULLYVALE, CABINTEELY DUBLIN 18","Dublin 18","Dublin",265000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9310","26/07/2019","40 SOUTHERN CROSS AVE, KILMAINHAM, DUBLIN 8","Dublin 8","Dublin",375000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9311","26/07/2019","414 GRACE PARK MANOR, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin",325000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9312","26/07/2019","42 PALMERSTOWN AVE, PALMERSTOWN, DUBLIN 20","Dublin 20","Dublin",410500,"No","No","Second-Hand Dwelling house /Apartment",NA
"9313","26/07/2019","46 CEDARWOOD RD, FINGLAS, DUBLIN 11","Dublin 11","Dublin",405000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9314","26/07/2019","47 CHANEL RD, ARTANE, DUBLIN 5","Dublin 5","Dublin",345000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9316","26/07/2019","5 LIBRARY RD, SHANKILL, DUBLIN","Dublin 18","Dublin",355000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9317","26/07/2019","50 DARTMOUTH SQUARE, RANELAGH, DUBLIN 6","Dublin 6","Dublin",1505000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9319","26/07/2019","59 THE ASH, PARK VIEW, STEPASIDE DUBLIN 18","Dublin 18","Dublin",225000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9321","26/07/2019","73 KILWORTH RD, DRIMNAGH, DUBLIN","Dublin 12","Dublin",275000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9323","26/07/2019","8 CASTLE TERRACE, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin",452000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9324","26/07/2019","9 CHURCH AVE, S C RD, DUBLIN 8","Dublin 8","Dublin",321000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9327","26/07/2019","APT 21 BLOCK 2 PARKLANDS, SANTRY DUBLIN 9, DUBLIN","Dublin 9","Dublin",225000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9328","26/07/2019","APT 30, REUBEN SQ, REUBEN ST DUBLIN 8","Dublin 8","Dublin",225000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9331","27/07/2019","36 BEECHLAWN GROVE, COOLOCK DUBLIN 5, DUBLIN","Dublin 5","Dublin",385000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9332","29/07/2019","10 ST MOCHTAS RD, CLONSILLA, DUBLIN","Dublin 15","Dublin",339500,"No","No","Second-Hand Dwelling house /Apartment",NA
"9334","29/07/2019","12 VICTORIAST, SOUTH CIRCULAR RD, DUBLIN 8","Dublin 8","Dublin",1400000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9335","29/07/2019","126 MEADOW MOUNT, CHURCHTOWN, DUBLIN 16","Dublin 16","Dublin",565000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9336","29/07/2019","131 TYMON CRESENT, OLD BAWN, TALLAGHT DUBLIN 24","Dublin 24","Dublin",310000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9337","29/07/2019","14 LILYS COURT, LILYS WAY, ONGAR VILLAGE DUBLIN 15","Dublin 15","Dublin",251000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9338","29/07/2019","15 SEFTON HALL, KELSTON, FOXROCK DUBLIN 18","Dublin 18","Dublin",450000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9339","29/07/2019","17 LORCAN GREEN, SANTRY, DUBLIN 9","Dublin 9","Dublin",370000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9341","29/07/2019","2 SOUTH DOCK ST, RINGSEND, DUBLIN 4","Dublin 4","Dublin",7e+05,"No","No","Second-Hand Dwelling house /Apartment",NA
"9343","29/07/2019","21 THE MILLS, OLD NAVAN RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin",266500,"No","No","Second-Hand Dwelling house /Apartment",NA
"9344","29/07/2019","22 SLADE CASTLE WALK, SAGGART, DUBLIN 24","Dublin 24","Dublin",240000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9345","29/07/2019","23 PHOENIX STREET, INCHICORE, DUBLIN 8","Dublin 8","Dublin",230000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9349","29/07/2019","39 GLASNEVIN PARK, DUBLIN 11, DUBLIN","Dublin 11","Dublin",550000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9350","29/07/2019","39 WADELAI RD, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin",421800,"No","No","Second-Hand Dwelling house /Apartment",NA
"9352","29/07/2019","4 RATHBORNE WAY, ASHTOWN, DUBLIN 15","Dublin 15","Dublin",392000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9353","29/07/2019","4 SHREWSBURY SQ, SANDYMOUNT AVE, BALLSBRIDGE","Dublin 4","Dublin",730000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9354","29/07/2019","4 ST ASSAMS RD WEST, RAHENY, DUBLIN 5","Dublin 5","Dublin",485000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9355","29/07/2019","40 CARRIGLEA RISE, FIRHOUSE, DUBLIN 24","Dublin 24","Dublin",410000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9356","29/07/2019","45 PLUNKETT AVE, FINGLAS WEST DUBLIN 11, DUBLIN","Dublin 11","Dublin",225000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9357","29/07/2019","5 STRALEM COURT, ONGER PARK, ONGAR","Dublin 15","Dublin",197000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9358","29/07/2019","50 THE MALTINGS, BONHAM ST, DUBLIN 8","Dublin 8","Dublin",207000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9362","29/07/2019","76 ABBOTSTOWN AVE, FINGLAS, DUBLIN 11","Dublin 11","Dublin",150000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9367","29/07/2019","90 ROYSTON, KIMMAGE RD WEST, DUBLIN","Dublin 12","Dublin",369000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9368","29/07/2019","APT 2 ABBEYVALE, 215 BOTANIC AVE, DRUMCONDRA DUBLIN 9","Dublin 9","Dublin",320000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9369","29/07/2019","APT 6 O6, AMIENS SQ, AMIENS ST DUBLIN 1","Dublin 1","Dublin",325000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9370","29/07/2019","BARTRA, 43 SPRINGHILL AVE, BLACKROCK","Dublin 16","Dublin",502500,"No","No","Second-Hand Dwelling house /Apartment",NA
"9371","29/07/2019","NO 29 PARK AVENUE, CLONGRIFFIN, DUBLIN 13","Dublin 13","Dublin",425000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9373","29/07/2019","TOP FLOOR APT 255A RICHMOND RD, FAIRVIEW, DUBLIN 3","Dublin 3","Dublin",242000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9375","30/07/2019","1 & 1a THE VIEW, BELGARD HEIGHTS, TALLAGHT DUBLIN 24","Dublin 24","Dublin",360000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9376","30/07/2019","101 CHERRYFIELD RD, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin",556200,"No","No","Second-Hand Dwelling house /Apartment",NA
"9377","30/07/2019","11 BELLGREE RISE, TYRRELSTOWN, DUBLIN 15","Dublin 15","Dublin",225000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9378","30/07/2019","11 PORTERSGATE CRESCENT, CLONSILLA, DUBLIN 15","Dublin 15","Dublin",426000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9380","30/07/2019","120 MOUNTAIN VIEW PARK, RATHFARNHAM, DUBLIN 16","Dublin 14","Dublin",330000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9381","30/07/2019","138 PARK DRIVE AVE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin",3e+05,"No","No","Second-Hand Dwelling house /Apartment",NA
"9382","30/07/2019","153 LIMEKILN RD, WALKINSTOWN DUBLIN 12, DUBLIN","Dublin 12","Dublin",330000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9383","30/07/2019","161 ST. ATTRACTA RD, CABRA, DUBLIN 7","Dublin 7","Dublin",290000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9384","30/07/2019","181 TRIMBLESTON, GOATSTOWN RD, CLONSKEAGH DUBLIN 14","Dublin 14","Dublin",572000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9386","30/07/2019","25 KNOCKCULLEN PARK, TEMPLEOGUE, DUBLIN 16","Dublin 16","Dublin",590000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9387","30/07/2019","25 THE OAKS, ROCKFIELD, DUNDRUM","Dublin 16","Dublin",6e+05,"No","No","Second-Hand Dwelling house /Apartment",NA
"9388","30/07/2019","3 CARDIFFSBRIDGE AVE, FINGLAS WEST, DUBLIN 11","Dublin 11","Dublin",133333,"No","No","Second-Hand Dwelling house /Apartment",NA
"9389","30/07/2019","31 CORDUFF AVE, CORDUFF, BLANCHARDSTOWN","Dublin 15","Dublin",220000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9390","30/07/2019","34 ELM MOUNT DR, BEAUMONT, DUBLIN 9","Dublin 9","Dublin",367500,"No","No","Second-Hand Dwelling house /Apartment",NA
"9391","30/07/2019","37 MARINO GREEN, MARINO, DUBLIN 3","Dublin 3","Dublin",505000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9393","30/07/2019","4 WOODBINE RD, RAHENY, DUBLIN 5","Dublin 5","Dublin",450000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9394","30/07/2019","40 THE PARK, KINGSWOOD HEIGHTS, TALLAGHT DUBLIN 24","Dublin 24","Dublin",380000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9395","30/07/2019","45 WALNUT LAWN, COURTLANDS, DUBLIN 9","Dublin 9","Dublin",6e+05,"No","No","Second-Hand Dwelling house /Apartment",NA
"9397","30/07/2019","48 AULDEN GRANGE, SANTRY, DUBLIN 17","Dublin 17","Dublin",346000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9398","30/07/2019","5 CAMERON ST, THE COOMBE, DUBLIN 8","Dublin 8","Dublin",314000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9399","30/07/2019","5 DUNCARRAIG, SUTTON, DUBLIN 13","Dublin 13","Dublin",8e+05,"No","No","Second-Hand Dwelling house /Apartment",NA
"9400","30/07/2019","5 HACIENDA, WYNNSWARD DR, CLONSKEAGH DUBLIN 14","Dublin 14","Dublin",393000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9402","30/07/2019","55 THE OAKS, HERBERT PARK, BALLSBRIDGE DUBLIN 4","Dublin 4","Dublin",490000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9404","30/07/2019","7 ST MARYS PARK, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin",325000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9408","30/07/2019","9 LA TOUCHE COURT, RATHFARNHAM, DUBLIN 16","Dublin 16","Dublin",6e+05,"No","No","Second-Hand Dwelling house /Apartment",NA
"9409","30/07/2019","9 THE DRIVE, HUNTERS RUN, Clonee","Dublin 15","Dublin",308000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9410","30/07/2019","APT 11, 23 MAIN ST, CLONGRIFFIN DUBLIN 13","Dublin 13","Dublin",295000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9411","30/07/2019","APT 30 FITZWILLIAM POINT, FITZWILLIAM QUAY, RINGSEND DUBLIN 4","Dublin 4","Dublin",320000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9413","30/07/2019","BLOCK A APT 106, HAMPTON LODGE, GRACEPARK RD DUBLIN 9","Dublin 9","Dublin",306500,"No","No","Second-Hand Dwelling house /Apartment",NA
"9414","30/07/2019","C46 LANSDOWNE VALLEY, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin",185000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9416","30/07/2019","OLDTOWN HOUSE, KILGOBBIN, DUBLIN 18","Dublin 18","Dublin",2500000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9417","31/07/2019","1 ALDERPARK COURT, TALLAGHT, DUBLIN 24","Dublin 24","Dublin",205000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9418","31/07/2019","1 BLACKTHORN, KILTEEL RD, RATHCOOLE","Dublin 24","Dublin",295000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9422","31/07/2019","1 KENILWORTH ROAD, RATHGAR, DUBLIN 6","Dublin 6","Dublin",2400000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9425","31/07/2019","101 RATOATH AVE, FINGLAS WEST, DUBLIN 11","Dublin 11","Dublin",170370,"No","No","Second-Hand Dwelling house /Apartment",NA
"9426","31/07/2019","11 BRACKEN HILL, SIMMONSRIDGE, SANDYFORD","Dublin 18","Dublin",188516.4,"No","No","Second-Hand Dwelling house /Apartment",NA
"9429","31/07/2019","111 GRIANAN FIDH, AIKENS VILLAGE, SANDYFORD DUBLIN 18","Dublin 18","Dublin",291000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9430","31/07/2019","12 GLEN ARM SQ, ST JOSEPHS AVE, DRUMCONDRA DUBLIN 9","Dublin 9","Dublin",340000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9432","31/07/2019","13 ST PATRICKS PK, STEPASIDE, DUBLIN 18","Dublin 18","Dublin",430000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9434","31/07/2019","149 THE CRESCENT, PARK WEST POINTE, YEATS WAY DUBLIN 12","Dublin 12","Dublin",213000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9435","31/07/2019","15  BARNWELL GROVE, HANSFIELD, DUBLIN  15","Dublin 15","Dublin",333000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9436","31/07/2019","15A BERYSTEDE, LEESON PARK, DUBLIN 6","Dublin 6","Dublin",770000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9437","31/07/2019","16 MEADOW COURT, STEPASIDE PARK, STEPASIDE DUBLIN 18","Dublin 18","Dublin",2e+05,"No","No","Second-Hand Dwelling house /Apartment",NA
"9439","31/07/2019","18 WILLIAM BECKETT HOUSE, PEMBROKE ROW, DUBLIN","Dublin 2","Dublin",485200,"No","No","Second-Hand Dwelling house /Apartment",NA
"9440","31/07/2019","2 ALDERWOOD GROVE, SPRINGFIELD, TALLAGHT DUBLIN 24","Dublin 24","Dublin",248500,"No","No","Second-Hand Dwelling house /Apartment",NA
"9445","31/07/2019","212 HILLCREST PARK, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin",385000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9446","31/07/2019","22 ANNAVILLE PARK, DUNDRUM, DUBLIN 14","Dublin 14","Dublin",850000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9448","31/07/2019","24 BELFIELD DOWNS, GOATSTOWN, DUBLIN 14","Dublin 14","Dublin",592000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9449","31/07/2019","24 CARRICKMINES AVE, CARRICKMINES WOOD, BRENNANSTOWN RD DUBLIN 18","Dublin 18","Dublin",585000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9450","31/07/2019","24 GLENCAIRN AVE, THE GALLOPS, LEOPARDSTOWN","Dublin 18","Dublin",498000,"No","No","Second-Hand Dwelling house /Apartment",NA
"9451","31/07/2019","25 PARK VALE, BALDOYLE, DUBLIN 13","Dublin 13","Dublin",380000,"No","No","Second-Hand Dwelling house /Apartment",NA
